-72.5,-64.5,-93,-87,-83.5,-61.5,-78,-61.5,-999
-70.5,-71,-73,-72,-71.5,-78.5,-999,-79,-999
-66,-66.5,-79,-78,-77.5,-65.5,-78,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-65,-66,-70,-63.5,-64,-70,-64,-999
-62,-999,-70.5,-51.5,-75.5,-75.5,-67,-76.5,-999
-62.5,-70,-999,-58.5,-90,-89,-68.5,-88,-999
-62,-52.5,-59.5,-999,-62.5,-71,-81,-68,-999
-64,-77.5,-89,-60.5,-999,-81,-76.5,-82.5,-999
-74,-70,-79,-61,-79,-66.5,-71,-66.5,-999
-69.5,-69,-65,-76,-79,-84,-999,-999,-999
-67.5,-71.5,-77,-66.5,-75,-71.5,-89.5,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-68,-47,-54.5,-65.5,-87.5,-67.5,-64.5,-999
-64.5,-999,-79,-61,-69,-66.5,-61.5,-73,-999
-65.5,-78.5,-999,-69.5,-82.5,-78,-71,-84,-999
-60.5,-52.5,-61,-999,-60.5,-51.5,-72.5,-63.5,-999
-63,-68,-81,-69.5,-999,-69.5,-69,-75,-999
-70.5,-68,-73,-70.5,-72,-67,-68.5,-61,-999
-69,-66,-67,-80.5,-76.5,-64.5,-84,-86,-999
-65,-90,-77.5,-76,-77,-77,-74.5,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-62,-62.5,-59.5,-63,-59,-67.5,-65.5,-999
-62,-999,-67.5,-51,-70,-66.5,-67.5,-69.5,-999
-48,-74,-999,-58.5,-83.5,-75,-73,-71,-999
-56,-58.5,-59.5,-999,-59.5,-60.5,-58,-65,-999
-64.5,-75.5,-83.5,-57.5,-999,-74,-76,-75,-999
-74,-72.5,-79.5,-61.5,-73,-999,-72.5,-61,-999
-71.5,-72,-72,-71.5,-76,-74,-73,-80.5,-999
-64,-74,-73,-65,-80.5,-61.5,-74.5,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-69.5,-75,-66,-59,-69,-73,-71.5,-999
-61,-999,-76.5,-58,-77,-58,-71,-71,-999
-48,-63.5,-999,-61,-90.5,-61.5,-74,-71,-999
-53.5,-53,-69,-999,-58.5,-68.5,-66.5,-65,-999
-61.5,-77,-999,-61.5,-999,-61,-81.5,-82.5,-999
-67.5,-68.5,-86.5,-66,-72,-64.5,-81,-62.5,-999
-72,-67.5,-999,-72,-81,-71.5,-999,-79.5,-999
-67.5,-71,-89,-71,-76,-70.5,-81,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-63,-80.5,-78,-58,-81.5,-62.5,-63,-999
-64.5,-999,-71.5,-80.5,-70.5,-81.5,-75.5,-75,-999
-62.5,-64.5,-999,-75.5,-77.5,-68,-79.5,-71.5,-999
-55.5,-74,-77.5,-999,-63.5,-66.5,-78.5,-69.5,-999
-59.5,-71,-87,-71,-999,-63,-78,-62.5,-999
-67.5,-81,-78.5,-71,-62.5,-999,-79,-62,-999
-68.5,-70.5,-85,-80.5,-62,-76.5,-86.5,-999,-999
-68,-77,-83,-71.5,-63.5,-62.5,-76,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-80.5,-69,-77.5,-56,-56,-61.5,-72.5,-999
-62,-999,-55.5,-82.5,-58,-57,-71.5,-80.5,-999
-67,-39.5,-999,-73.5,-66,-63.5,-42,-43,-999
-69.5,-73.5,-77.5,-999,-68.5,-78.5,-78.5,-80,-999
-52.5,-57,-76,-72,-999,-74.5,-52.5,-52,-999
-71,-74.5,-76,-999,-71.5,-75.5,-75,-74.5,-999
-65,-90,-83,-80.5,-62.5,-79.5,-70,-68.5,-999
-70,-77,-86.5,-79.5,-70.5,-82,-78.5,-81,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-62,-67.5,-61.5,-61,-80,-61.5,-61.5,-999
-78,-999,-63,-88.5,-52,-52,-67,-76,-999
-65.5,-67,-999,-75,-61,-60,-68,-72,-999
-70.5,-84.5,-70.5,-999,-67.5,-67,-78,-78,-999
-50,-52,-58,-70.5,-999,-73,-61,-63,-999
-82.5,-83.5,-66,-999,-77,-77,-78.5,-63,-999
-63.5,-75.5,-71.5,-83.5,-64,-64,-999,-74,-999
-76.5,-82.5,-70,-83,-67.5,-66.5,-73.5,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-63.5,-67,-77.5,-63,-66.5,-62,-67.5,-999
-61,-57.5,-62.5,-57.5,-57.5,-72.5,-57.5,-57.5,-999
-65,-69.5,-999,-70.5,-70.5,-72,-69,-68,-999
-71.5,-69,-72,-68.5,-69,-82.5,-68.5,-68.5,-999
-54,-57.5,-62,-61,-999,-83.5,-75.5,-74,-999
-71,-83.5,-68,-84,-85,-999,-89,-92,-999
-60.5,-72,-80,-73,-73.5,-82.5,-77,-79,-999
-64.5,-78.5,-75.5,-82.5,-80.5,-66.5,-75.5,-73.5,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-78.5,-73,-59,-58.5,-71.5,-62,-63,-999
-66.5,-59.5,-61,-84,-58.5,-61,-71.5,-83,-999
-65.5,-64,-999,-73.5,-64,-84.5,-68.5,-81.5,-999
-72,-72.5,-69.5,-999,-72,-69.5,-78.5,-79.5,-999
-51.5,-62,-53.5,-65.5,-999,-53,-63,-65,-999
-70,-87,-71,-79.5,-999,-76,-72,-65.5,-999
-62,-75.5,-79.5,-83,-77,-71.5,-999,-74.5,-999
-61.5,-80,-74.5,-86,-75,-76.5,-71.5,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-62,-61.5,-71,-62.5,-61.5,-72,-75,-999
-79,-999,-62,-52,-51.5,-69,-999,-84,-999
-68.5,-60,-999,-59,-59,-80,-70,-74,-999
-70,-80,-71,-65,-64.5,-68.5,-82,-81.5,-999
-50.5,-43.5,-56,-67,-999,-73,-64,-66,-999
-70.5,-68.5,-81,-77.5,-79,-999,-70,-63.5,-999
-65.5,-83.5,-72.5,-70.5,-69.5,-70,-999,-69,-999
-61.5,-74,-77,-68.5,-69,-62.5,-69,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-61.5,-71.5,-62.5,-63,-84,-84,-62,-999
-78.5,-54,-54,-78.5,-53.5,-53.5,-70.5,-91,-999
-70.5,-69.5,-70.5,-69.5,-71,-70.5,-74,-82.5,-999
-68.5,-70.5,-71,-999,-72.5,-73,-74,-999,-999
-53.5,-51,-75,-64.5,-999,-84,-65.5,-86.5,-999
